Date,BTC_USD,ETH_USD,XRP_USD,SOL_USD,BNB_USD,NASDAQ_EUA_lag_7,NASDAQ_EUA_lag_14,NASDAQ_EUA_lag_21,NASDAQ_EUA_lag_28,NYSE_EUA_lag_7,NYSE_EUA_lag_14,NYSE_EUA_lag_21,NYSE_EUA_lag_28,Ibovespa_BR_lag_7,Ibovespa_BR_lag_14,Ibovespa_BR_lag_21,Ibovespa_BR_lag_28,Shanghai_SSE_China_lag_7,Shanghai_SSE_China_lag_14,Shanghai_SSE_China_lag_21,Shanghai_SSE_China_lag_28,HangSeng_China_lag_7,HangSeng_China_lag_14,HangSeng_China_lag_21,HangSeng_China_lag_28,Shenzhen_China_lag_7,Shenzhen_China_lag_14,Shenzhen_China_lag_21,Shenzhen_China_lag_28,Euronext_Europa_lag_7,Euronext_Europa_lag_14,Euronext_Europa_lag_21,Euronext_Europa_lag_28,LondonStock_ReinoUnido_lag_7,LondonStock_ReinoUnido_lag_14,LondonStock_ReinoUnido_lag_21,LondonStock_ReinoUnido_lag_28,DAX_Alemanha_lag_7,DAX_Alemanha_lag_14,DAX_Alemanha_lag_21,DAX_Alemanha_lag_28,Nikkei_Japao_lag_7,Nikkei_Japao_lag_14,Nikkei_Japao_lag_21,Nikkei_Japao_lag_28,Bombaim_India_lag_7,Bombaim_India_lag_14,Bombaim_India_lag_21,Bombaim_India_lag_28,Milao_Italia_lag_7,Milao_Italia_lag_14,Milao_Italia_lag_21,Milao_Italia_lag_28,JPY_USD_lag_7,JPY_USD_lag_14,JPY_USD_lag_21,JPY_USD_lag_28,EUR_USD_lag_7,EUR_USD_lag_14,EUR_USD_lag_21,EUR_USD_lag_28,GBP_USD_lag_7,GBP_USD_lag_14,GBP_USD_lag_21,GBP_USD_lag_28,CNY_USD_lag_7,CNY_USD_lag_14,CNY_USD_lag_21,CNY_USD_lag_28,BRL_USD_lag_7,BRL_USD_lag_14,BRL_USD_lag_21,BRL_USD_lag_28,INR_USD_lag_7,INR_USD_lag_14,INR_USD_lag_21,INR_USD_lag_28,NASDAQ_EUA_MM_10,NASDAQ_EUA_MM_20,NASDAQ_EUA_MM_30,NYSE_EUA_MM_10,NYSE_EUA_MM_20,NYSE_EUA_MM_30,Ibovespa_BR_MM_10,Ibovespa_BR_MM_20,Ibovespa_BR_MM_30,Shanghai_SSE_China_MM_10,Shanghai_SSE_China_MM_20,Shanghai_SSE_China_MM_30,HangSeng_China_MM_10,HangSeng_China_MM_20,HangSeng_China_MM_30,Shenzhen_China_MM_10,Shenzhen_China_MM_20,Shenzhen_China_MM_30,Euronext_Europa_MM_10,Euronext_Europa_MM_20,Euronext_Europa_MM_30,LondonStock_ReinoUnido_MM_10,LondonStock_ReinoUnido_MM_20,LondonStock_ReinoUnido_MM_30,DAX_Alemanha_MM_10,DAX_Alemanha_MM_20,DAX_Alemanha_MM_30,Nikkei_Japao_MM_10,Nikkei_Japao_MM_20,Nikkei_Japao_MM_30,Bombaim_India_MM_10,Bombaim_India_MM_20,Bombaim_India_MM_30,Milao_Italia_MM_10,Milao_Italia_MM_20,Milao_Italia_MM_30,JPY_USD_MM_10,JPY_USD_MM_20,JPY_USD_MM_30,EUR_USD_MM_10,EUR_USD_MM_20,EUR_USD_MM_30,GBP_USD_MM_10,GBP_USD_MM_20,GBP_USD_MM_30,CNY_USD_MM_10,CNY_USD_MM_20,CNY_USD_MM_30,BRL_USD_MM_10,BRL_USD_MM_20,BRL_USD_MM_30,INR_USD_MM_10,INR_USD_MM_20,INR_USD_MM_30
2023-01-17,21161.51953125,1567.8460693359375,0.3877109885215759,22.884063720703125,299.82452392578125,10742.6298828125,10386.98046875,10353.23046875,10547.1103515625,15608.169921875,15154.4501953125,15218.259765625,15000.6201171875,110912.0,104166.0,108347.0,106979.0,3169.510009765625,3116.510009765625,3095.570068359375,3073.77001953125,21331.4609375,20145.2890625,19593.060546875,19094.80078125,11506.7900390625,11117.1298828125,11106.5,10949.1201171875,1300.1199951171875,1257.3599853515625,1247.719970703125,1233.1099853515625,7277.4912109375,7143.537109375,7127.54248046875,7101.5517578125,26.13283348083496,24.590003967285156,24.43551254272461,24.32646942138672,26175.560546875,26094.5,26447.869140625,26568.029296875,60115.48046875,61294.19921875,60927.4296875,61702.2890625,25365.0,24436.0,23856.0,23718.0,0.007591342553496361,0.007645610254257917,0.0075321621261537075,0.007299536839127541,0.9317492842674255,0.9365926384925842,0.9399026036262512,0.9423649907112122,1.2184869050979614,1.206287145614624,1.2084153890609741,1.2153326272964478,0.14768867194652557,0.14498847723007202,0.14365339279174805,0.14329521358013153,0.19034205377101898,0.18656261265277863,0.19166266918182373,0.18897874653339386,0.012168396264314651,0.012091021053493023,0.012062303721904755,0.012109191156923771,10517.0091796875,10480.76123046875,10597.1978515625,15384.06005859375,15277.067041015625,15248.750716145832,108007.2,108694.9,107263.06666666667,3139.227978515625,3104.25302734375,3117.9494791666666,20724.8111328125,20204.77529296875,19938.582877604167,11263.66220703125,11109.3130859375,11148.66708984375,1278.6720092773437,1259.8700134277344,1257.3770060221354,7173.9267578125,7158.23212890625,7228.907763671875,25.30046730041504,24.83519639968872,24.75301431020101,25989.2119140625,26129.13232421875,26578.749479166665,60487.734765625,60522.94609375,60939.629296875,24828.5,24335.35,24217.533333333333,0.007567209005355835,0.007547740451991558,0.007476052703956763,0.94217609167099,0.9416849374771118,0.9419792294502258,1.2030439138412476,1.20407093167305,1.2105685909589132,0.14533061683177947,0.144357980042696,0.14409403006235758,0.1874199166893959,0.18949279710650443,0.1893935317794482,0.012104674149304629,0.01208874061703682,0.012092312891036272
2023-01-18,20688.78125,1515.5069580078125,0.3794519901275635,20.85063362121582,286.9910583496094,10931.669921875,10458.759765625,10213.2900390625,10709.3701171875,15749.08984375,15350.2998046875,15037.3203125,15219.5498046875,111763.0,105334.0,110237.0,107313.0,3161.840087890625,3123.52001953125,3087.39990234375,3068.409912109375,21436.05078125,20793.109375,19898.91015625,19160.490234375,11439.4404296875,11095.3701171875,11010.5302734375,10912.08984375,1310.3499755859375,1279.0999755859375,1238.530029296875,1255.8599853515625,7363.46142578125,7171.52734375,7125.54296875,7151.5341796875,26.599489212036133,25.361417770385742,24.170015335083008,24.587228775024414,26446.0,25716.859375,26340.5,26387.720703125,60105.5,60657.44921875,60910.28125,61067.23828125,25547.0,24861.0,23770.0,24112.0,0.007569965440779924,0.007619163487106562,0.007491422817111015,0.007581960875540972,0.9312461018562317,0.9481908082962036,0.9401589035987854,0.9411587119102478,1.2154507637023926,1.1969740390777588,1.2027326822280884,1.2189176082611084,0.14754921197891235,0.1446319818496704,0.1436988115310669,0.14366164803504944,0.19237059354782104,0.1825317144393921,0.18895375728607178,0.19236688315868378,0.012249288149178028,0.012079381383955479,0.0120807820931077,0.012101131491363049,10563.528125,10503.538720703125,10590.128841145834,15440.5380859375,15310.44501953125,15258.098046875,108180.4,108917.2,107479.7,3146.485986328125,3109.62353515625,3117.3761474609373,20890.2751953125,20292.616796875,20004.330208333333,11306.0072265625,11137.46962890625,11150.010774739583,1286.5470092773437,1263.1970092773438,1258.7503377278647,7196.918798828125,7167.1290283203125,7220.244075520834,25.522367668151855,24.948610305786133,24.812187957763673,26024.3619140625,26126.0388671875,26532.205143229166,60414.2109375,60486.91015625,60872.126953125,25012.5,24422.05,24258.966666666667,0.00757185067050159,0.007548509608022868,0.007484563331430157,0.9414832651615143,0.9411041170358658,0.941339002052943,1.2040257215499879,1.2044564843177796,1.2102864384651184,0.1457241177558899,0.1445727325975895,0.1442207247018814,0.18773406744003296,0.1894957572221756,0.18943848609924316,0.012122385203838348,0.012097912980243564,0.012096155559023221
2023-01-19,21086.79296875,1552.5565185546875,0.3937849998474121,21.42676544189453,294.8522033691406,11001.099609375,10305.240234375,10478.08984375,10476.1201171875,15859.5498046875,15225.400390625,15241.2099609375,15081.5302734375,111877.0,107518.0,110031.0,107317.0,3163.449951171875,3155.219970703125,3073.699951171875,3054.429931640625,21514.099609375,21052.169921875,19741.140625,19679.220703125,11465.73046875,11332.009765625,10996.41015625,10876.3095703125,1318.530029296875,1275.72998046875,1250.300048828125,1243.81005859375,7369.458984375,7123.544921875,7209.51416015625,7185.5234375,26.999483108520508,25.04714012145996,24.904285430908203,24.33121109008789,26449.8203125,25820.80078125,26093.669921875,26507.869140625,59958.03125,60353.26953125,61133.87890625,60826.21875,25734.0,24833.0,24057.0,23813.0,0.007581386715173721,0.007561665028333664,0.007460793945938349,0.007554582320153713,0.9288845658302307,0.9428980946540833,0.9408576488494873,0.9428625106811523,1.2159533500671387,1.2057054042816162,1.2028483152389526,1.2077397108078003,0.14773230254650116,0.1451842337846756,0.14331574738025665,0.14325416088104248,0.19385479390621185,0.18415866792201996,0.18986861407756805,0.1923113912343979,0.012250128202140331,0.012096798978745937,0.012069715186953545,0.012065840885043144,10616.9900390625,10528.70068359375,10581.60517578125,15508.062109375,15344.0,15267.998372395834,108730.5,109026.15,107745.86666666667,3153.90498046875,3115.502734375,3116.946809895833,21063.544140625,20388.66875,20068.260221354165,11350.98125,11168.274169921875,11154.7451171875,1293.1980102539062,1267.0345092773437,1259.7246704101562,7220.510595703125,7179.224853515625,7212.380110677083,25.78426742553711,25.084868717193604,24.868574968973796,26059.8939453125,26136.7673828125,26482.0375,60293.23515625,60492.547265625,60786.28463541667,25170.1,24514.85,24295.533333333333,0.007565726293250918,0.007549812737852335,0.007494859024882316,0.9409312427043914,0.9403820961713791,0.9406762679417928,1.2044177532196045,1.2050545275211335,1.2099154074986775,0.14599808007478715,0.14479910135269164,0.14436718970537185,0.18819986134767533,0.1895090788602829,0.18963617930809656,0.012138935923576354,0.012107100430876016,0.012101160176098347
2023-01-20,22676.552734375,1659.754150390625,0.41334399580955505,25.54827117919922,304.9731750488281,11079.16015625,10569.2900390625,10466.48046875,10497.8603515625,15918.3701171875,15539.740234375,15184.3095703125,15188.4501953125,110916.0,108836.0,110031.0,109698.0,3195.31005859375,3157.639892578125,3089.260009765625,3045.865966796875,21738.66015625,20991.640625,19781.41015625,19593.060546875,11602.2998046875,11367.73046875,11015.990234375,10849.6396484375,1326.9000244140625,1294.31005859375,1231.5999755859375,1241.780029296875,7441.4345703125,7157.5322265625,7133.541015625,7127.54248046875,26.932819366455078,25.68522071838379,24.38048553466797,24.274314880371094,26119.51953125,25973.849609375,26094.5,26235.25,60261.1796875,59900.37109375,60840.73828125,59845.2890625,25783.0,25180.0,23707.0,23878.0,0.007741616107523441,0.0075014811009168625,0.007523548789322376,0.0075553241185843945,0.9208357334136963,0.9504257440567017,0.9381743669509888,0.9433249831199646,1.2217769622802734,1.1912277936935425,1.2056326866149902,1.203992486000061,0.1484163999557495,0.1453171670436859,0.14361420273780823,0.143204927444458,0.1957828402519226,0.18692287802696228,0.1892290860414505,0.19358836114406586,0.01232808455824852,0.012099916115403175,0.012072177603840828,0.012066379189491272,10686.2080078125,10557.765673828126,10578.547526041666,15584.4541015625,15380.49599609375,15282.111360677083,109405.5,109087.05,107982.96666666666,3161.7849853515627,3122.9749389648437,3117.5728108723956,21222.88125,20495.94873046875,20137.1005859375,11399.4982421875,11205.907177734374,11164.094791666666,1300.1520141601563,1271.290509033203,1261.088671875,7250.300341796875,7194.919458007813,7206.715380859375,26.0185489654541,25.217793941497803,24.92305596669515,26062.3958984375,26130.980859375,26414.147786458332,60189.933203125,60513.341796875,60705.726953125,25304.8,24610.1,24335.833333333332,0.007575326878577471,0.007559127337299287,0.007507062843069434,0.9393555521965027,0.9392576336860656,0.9400014917055766,1.2059667348861693,1.205943751335144,1.2094524304072063,0.14634087234735488,0.14505967497825623,0.14451368103424708,0.18912188410758973,0.18961880281567572,0.1898644099632899,0.012162642274051904,0.01212018569931388,0.012107577826827764
2023-01-21,22777.625,1627.1181640625,0.403533011674881,24.627838134765625,299.26116943359375,11079.16015625,10569.2900390625,10466.48046875,10497.8603515625,15918.3701171875,15539.740234375,15184.3095703125,15188.4501953125,110916.0,108836.0,110031.0,109698.0,3195.31005859375,3157.639892578125,3089.260009765625,3045.865966796875,21738.66015625,20991.640625,19781.41015625,19593.060546875,11602.2998046875,11367.73046875,11015.990234375,10849.6396484375,1326.9000244140625,1294.31005859375,1231.5999755859375,1241.780029296875,7441.4345703125,7157.5322265625,7133.541015625,7127.54248046875,26.932819366455078,25.68522071838379,24.38048553466797,24.274314880371094,26119.51953125,25973.849609375,26094.5,26235.25,60261.1796875,59900.37109375,60840.73828125,59845.2890625,25783.0,25180.0,23707.0,23878.0,0.007741616107523441,0.0075014811009168625,0.007523548789322376,0.0075553241185843945,0.9208357334136963,0.9504257440567017,0.9381743669509888,0.9433249831199646,1.2217769622802734,1.1912277936935425,1.2056326866149902,1.203992486000061,0.1484163999557495,0.1453171670436859,0.14361420273780823,0.143204927444458,0.1957828402519226,0.18692287802696228,0.1892290860414505,0.19358836114406586,0.01232808455824852,0.012099916115403175,0.012072177603840828,0.012066379189491272,10748.248046875,10586.8306640625,10587.50185546875,15641.2611328125,15416.9919921875,15306.647688802082,109963.7,109147.95,108222.23333333334,3168.9639892578125,3130.4471435546875,3118.4614827473956,21317.436328125,20603.2287109375,20216.1029296875,11450.1912109375,11243.540185546875,11172.234440104166,1304.9320190429687,1275.5465087890625,1263.6970052083334,7277.291064453125,7210.6140625,7205.915657552084,26.175689125061034,25.350719165802,24.998397699991862,26102.6619140625,26125.1943359375,26349.741796875,60150.30625,60534.136328125,60654.465234375,25397.0,24705.35,24404.4,0.007587572140619159,0.00756844193674624,0.007518838004519542,0.936620044708252,0.9381331712007522,0.9394739210605622,1.208447027206421,1.2068329751491547,1.2087802330652873,0.1467193141579628,0.1453202486038208,0.14466466257969537,0.19044699668884277,0.18972852677106858,0.1900740241010984,0.012187512591481209,0.012133270967751741,0.01211451276515921
2023-01-22,22720.416015625,1628.382080078125,0.400967001914978,24.232789993286133,303.04644775390625,11079.16015625,10569.2900390625,10466.48046875,10497.8603515625,15918.3701171875,15539.740234375,15184.3095703125,15188.4501953125,110916.0,108836.0,110031.0,109698.0,3195.31005859375,3157.639892578125,3089.260009765625,3045.865966796875,21738.66015625,20991.640625,19781.41015625,19593.060546875,11602.2998046875,11367.73046875,11015.990234375,10849.6396484375,1326.9000244140625,1294.31005859375,1231.5999755859375,1241.780029296875,7441.4345703125,7157.5322265625,7133.541015625,7127.54248046875,26.932819366455078,25.68522071838379,24.38048553466797,24.274314880371094,26119.51953125,25973.849609375,26094.5,26235.25,60261.1796875,59900.37109375,60840.73828125,59845.2890625,25783.0,25180.0,23707.0,23878.0,0.007741616107523441,0.0075014811009168625,0.007523548789322376,0.0075553241185843945,0.9208357334136963,0.9504257440567017,0.9381743669509888,0.9433249831199646,1.2217769622802734,1.1912277936935425,1.2056326866149902,1.203992486000061,0.1484163999557495,0.1453171670436859,0.14361420273780823,0.143204927444458,0.1957828402519226,0.18692287802696228,0.1892290860414505,0.19358836114406586,0.01232808455824852,0.012099916115403175,0.012072177603840828,0.012066379189491272,10825.6400390625,10615.895654296875,10599.960188802082,15710.55810546875,15453.48798828125,15336.654361979166,110303.5,109256.85,108491.93333333333,3172.972998046875,3136.9344970703123,3119.3765543619793,21386.0853515625,20710.50869140625,20292.369270833333,11477.22021484375,11274.7056640625,11182.4767578125,1310.0490234375,1279.802508544922,1266.7740071614583,7309.080029296875,7226.308666992188,7209.381136067708,26.364257049560546,25.4836443901062,25.089226977030435,26132.5337890625,26110.87685546875,26302.821809895835,60141.097265625,60518.87421875,60618.57760416667,25492.0,24800.6,24474.233333333334,0.007605567248538137,0.0075789883499965075,0.007534909372528394,0.9344138085842133,0.9370833337306976,0.9388309935728709,1.2100541830062865,1.207621794939041,1.208875544865926,0.14704253077507018,0.14558666199445724,0.14483098387718202,0.19160941392183303,0.1898358143866062,0.19032478233178457,0.012210641149431467,0.012144378386437893,0.012123153762271006
2023-01-23,22934.431640625,1628.2510986328125,0.4249430000782013,24.357807159423828,305.50408935546875,11079.16015625,10635.650390625,10466.48046875,10497.8603515625,15918.3701171875,15514.4404296875,15184.3095703125,15188.4501953125,109213.0,109227.0,106376.0,108738.0,3227.592041015625,3176.080078125,3089.260009765625,3065.56298828125,21746.720703125,21388.33984375,19781.41015625,19593.060546875,11785.76953125,11450.150390625,11015.990234375,10978.990234375,1328.8199462890625,1307.8599853515625,1252.02001953125,1241.780029296875,7481.42041015625,7283.48828125,7133.541015625,7127.54248046875,26.932819366455078,26.056644439697266,24.38048553466797,24.274314880371094,25822.3203125,25973.849609375,26094.5,26405.869140625,60092.96875,60747.30859375,61167.7890625,60566.421875,25901.0,25385.0,24158.0,23878.0,0.0078109134919941425,0.007583686150610447,0.007642630487680435,0.007530687842518091,0.923881471157074,0.9384737014770508,0.9344047904014587,0.9418324828147888,1.2226732969284058,1.2116365432739258,1.2120330333709717,1.206000566482544,0.14921364188194275,0.14625442028045654,0.1449926793575287,0.14308813214302063,0.19682326912879944,0.19140954315662384,0.1891968548297882,0.19363708794116974,0.012303452007472515,0.012154596857726574,0.012084621004760265,0.01210593618452549,10876.62705078125,10652.192138671875,10612.418522135416,15748.42109375,15488.493505859375,15366.66103515625,110341.2,109300.15,108704.86666666667,3179.968212890625,3143.535595703125,3121.3676920572916,21461.593359375,20818.19169921875,20368.904296875,11519.02412109375,11308.669140625,11198.834733072918,1313.5000122070312,1283.8575073242187,1269.9150065104166,7341.46884765625,7244.0025634765625,7214.179475911458,26.489016914367674,25.608509731292724,25.18005625406901,26117.380859375,26079.5994140625,26245.995182291666,60160.35703125,60477.151171875,60577.08294270833,25564.1,24902.85,24548.0,0.007636510487645865,0.007592925918288529,0.007553290653352936,0.9317593812942505,0.9362822771072388,0.9382895906766255,1.213198733329773,1.2083346903324128,1.2090007344881692,0.14743217825889587,0.14586467444896697,0.14502387990554175,0.19259945303201675,0.190093844383955,0.19061022152503332,0.0122309947386384,0.012156435800716282,0.012130973674356938
2023-01-24,22636.46875,1556.604248046875,0.40770700573921204,22.795673370361328,300.6123352050781,11095.1103515625,10742.6298828125,10386.98046875,10353.23046875,15883.5595703125,15608.169921875,15154.4501953125,15218.259765625,111439.0,110912.0,104166.0,108347.0,3224.239990234375,3169.510009765625,3116.510009765625,3095.570068359375,21577.640625,21331.4609375,20145.2890625,19593.060546875,11800.5498046875,11506.7900390625,11117.1298828125,11106.5,1335.0799560546875,1300.1199951171875,1257.3599853515625,1247.719970703125,7457.42919921875,7277.4912109375,7143.537109375,7127.54248046875,26.980436325073242,26.13283348083496,24.590003967285156,24.43551254272461,26138.6796875,26175.560546875,26094.5,26447.869140625,60655.71875,60115.48046875,61294.19921875,60927.4296875,25981.0,25365.0,24436.0,23856.0,0.0077929566614329815,0.007591342553496361,0.007645610254257917,0.0075321621261537075,0.9234122037887573,0.9317492842674255,0.9365926384925842,0.9399026036262512,1.2207776308059692,1.2184869050979614,1.206287145614624,1.2084153890609741,0.14853323996067047,0.14768867194652557,0.14498847723007202,0.14365339279174805,0.19432570040225983,0.19034205377101898,0.18656261265277863,0.19166266918182373,0.012247007340192795,0.012168396264314651,0.012091021053493023,0.012062303721904755,10929.20908203125,10696.283154296874,10625.408528645834,15782.80302734375,15530.80546875,15395.507356770833,110601.5,109360.25,108992.0,3186.62822265625,3150.3776000976563,3123.2470947265624,21520.193359375,20902.12822265625,20439.8033203125,11562.3060546875,11348.1701171875,11215.685384114584,1317.577001953125,1288.6850036621095,1273.2646728515624,7371.458544921875,7260.596875,7218.178108723959,26.618538475036623,25.749030780792236,25.272472763061522,26133.8638671875,26069.5083984375,26199.7138671875,60235.891796875,60464.423046875,60554.34661458333,25644.2,25013.4,24624.433333333334,0.007665658043697477,0.007608002610504627,0.007571073373158773,0.929058027267456,0.9354449421167373,0.9377325455347697,1.2161537170410157,1.2092369377613068,1.2090627352396648,0.14775378555059432,0.14610639587044716,0.14519409586985907,0.1933397352695465,0.1903624415397644,0.1908124084273974,0.012245703861117363,0.012164747063070535,0.012136912097533543
2023-01-25,23117.859375,1611.7110595703125,0.41769298911094666,24.57144546508789,307.3076477050781,10957.009765625,10931.669921875,10458.759765625,10213.2900390625,15649.1298828125,15749.08984375,15350.2998046875,15037.3203125,112452.0,111763.0,105334.0,110237.0,3224.409912109375,3161.840087890625,3123.52001953125,3087.39990234375,21678.0,21436.05078125,20793.109375,19898.91015625,11810.66015625,11439.4404296875,11095.3701171875,11010.5302734375,1334.93994140625,1310.3499755859375,1279.0999755859375,1238.530029296875,7567.39111328125,7363.46142578125,7171.52734375,7125.54296875,26.88520050048828,26.599489212036133,25.361417770385742,24.170015335083008,26791.119140625,26446.0,25716.859375,26340.5,61045.73828125,60105.5,60657.44921875,60910.28125,26052.0,25547.0,24861.0,23770.0,0.007795386482030153,0.007569965440779924,0.007619163487106562,0.007491422817111015,0.9268441796302795,0.9312461018562317,0.9481908082962036,0.9401589035987854,1.228471040725708,1.2154507637023926,1.1969740390777588,1.2027326822280884,0.14765813946723938,0.14754921197891235,0.1446319818496704,0.1436988115310669,0.19609381258487701,0.19237059354782104,0.1825317144393921,0.18895375728607178,0.012266101315617561,0.012249288149178028,0.012079381383955479,0.0120807820931077,10967.9810546875,10720.229150390625,10639.107845052084,15793.7419921875,15551.20146484375,15419.210677083332,110963.1,109481.3,109256.06666666667,3193.305224609375,3157.9130981445314,3127.1567545572916,21588.829296875,20998.97119140625,20517.309635416666,11606.5990234375,11388.8826171875,11238.550716145834,1321.639990234375,1292.9169982910157,1276.4930053710937,7412.44443359375,7278.49072265625,7232.7064453125,26.73853645324707,25.84807653427124,25.36045042673747,26215.5908203125,26104.380859375,26184.829817708334,60350.428515625,60460.016015625,60528.99817708333,25731.4,25113.15,24703.366666666665,0.0076950485818088055,0.007624732237309218,0.00758705879561603,0.9266998708248139,0.934744268655777,0.937133272488912,1.219878041744232,1.2105180740356445,1.2094775279362997,0.14798788279294967,0.1463235154747963,0.14533507327238718,0.19425682872533798,0.19067370146512985,0.19106727540493013,0.012262322381138802,0.012174566369503736,0.012142845522612333
2023-01-26,23032.77734375,1603.10595703125,0.4101029932498932,24.350696563720703,304.8665466308594,10852.26953125,11001.099609375,10305.240234375,10478.08984375,15569.6298828125,15859.5498046875,15225.400390625,15241.2099609375,113006.0,111877.0,107518.0,110031.0,3240.280029296875,3163.449951171875,3155.219970703125,3073.699951171875,21650.98046875,21514.099609375,21052.169921875,19741.140625,11913.259765625,11465.73046875,11332.009765625,10996.41015625,1310.5999755859375,1318.530029296875,1275.72998046875,1250.300048828125,7495.41552734375,7369.458984375,7123.544921875,7209.51416015625,26.694726943969727,26.999483108520508,25.04714012145996,24.904285430908203,26405.23046875,26449.8203125,25820.80078125,26093.669921875,60858.4296875,59958.03125,60353.26953125,61133.87890625,25596.0,25734.0,24833.0,24057.0,0.007779739797115326,0.007581386715173721,0.007561665028333664,0.007460793945938349,0.9261317849159241,0.9288845658302307,0.9428980946540833,0.9408576488494873,1.2347661256790161,1.2159533500671387,1.2057054042816162,1.2028483152389526,0.14821182191371918,0.14773230254650116,0.1451842337846756,0.14331574738025665,0.19285288453102112,0.19385479390621185,0.18415866792201996,0.18986861407756805,0.01227958220988512,0.012250128202140331,0.012096798978745937,0.012069715186953545,10989.64296875,10739.518603515626,10649.279817708333,15799.2609375,15570.46748046875,15438.177669270834,111341.0,109630.05,109456.96666666666,3199.7252197265625,3165.4640991210936,3132.7070882161456,21615.093359375,21092.44970703125,20602.515625,11652.9099609375,11433.74609375,11270.688704427082,1321.9139892578125,1296.8669982910155,1279.0760050455729,7433.637158203125,7296.584448242187,7245.835237630208,26.802344703674315,25.96378860473633,25.4393923441569,26258.72890625,26119.9173828125,26179.403190104167,60361.540625,60460.9005859375,60500.86953125,25752.5,25207.6,24765.966666666667,0.007714653946459293,0.007637541787698865,0.00760306556088229,0.9254656791687011,0.9341421395540237,0.936592165629069,1.2221909999847411,1.211974745988846,1.2101253112157186,0.14818362295627593,0.14655339643359183,0.1454989602168401,0.1944011628627777,0.19085489138960837,0.19119641333818435,0.012274820916354656,0.012184936599805952,0.012148525224377711
2023-01-27,23078.728515625,1598.156494140625,0.41279101371765137,24.40785789489746,308.12310791015625,11140.4296875,11079.16015625,10569.2900390625,10466.48046875,15777.5498046875,15918.3701171875,15539.740234375,15184.3095703125,112301.0,110916.0,108836.0,110031.0,3264.81005859375,3195.31005859375,3157.639892578125,3089.260009765625,22044.650390625,21738.66015625,20991.640625,19781.41015625,11980.6201171875,11602.2998046875,11367.73046875,11015.990234375,1318.010009765625,1326.9000244140625,1294.31005859375,1231.5999755859375,7487.41845703125,7441.4345703125,7157.5322265625,7133.541015625,26.970911026000977,26.932819366455078,25.68522071838379,24.38048553466797,26553.529296875,26119.51953125,25973.849609375,26094.5,60621.76953125,60261.1796875,59900.37109375,60840.73828125,25776.0,25783.0,25180.0,23707.0,0.007789982482790947,0.007741616107523441,0.0075014811009168625,0.007523548789322376,0.9231905937194824,0.9208357334136963,0.9504257440567017,0.9381743669509888,1.2393262386322021,1.2217769622802734,1.1912277936935425,1.2056326866149902,0.14758405089378357,0.1484163999557495,0.1453171670436859,0.14361420273780823,0.1933114230632782,0.1957828402519226,0.18692287802696228,0.1892290860414505,0.012309237383306026,0.01232808455824852,0.012099916115403175,0.012072177603840828,11029.42294921875,10773.216064453125,10663.648470052083,15816.19892578125,15600.1294921875,15456.777669270834,111479.9,109743.55,109623.23333333334,3209.255224609375,3174.2416015625,3139.253759765625,21686.4123046875,21205.61171875,20698.654296875,11700.29296875,11481.977587890626,11306.306380208332,1323.7029907226563,1301.1875,1281.1476725260416,7454.6298828125,7314.2783203125,7257.031380208334,26.886152458190917,26.09330987930298,25.518848419189453,26296.52578125,26142.86884765625,26184.930143229165,60412.16953125,60449.9521484375,60486.02057291667,25793.6,25311.05,24821.433333333334,0.007734517939388752,0.007650863472372293,0.007609999614457289,0.9246098101139069,0.9333929508924484,0.9359932283560435,1.2242749333381653,1.2136594235897065,1.210805598894755,0.14817316085100174,0.14675188884139062,0.1456297069787979,0.19469809979200364,0.19105900824069977,0.19122789800167084,0.012288905028253794,0.01219678958877921,0.012155462087442477
